Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,SumDeclMethod,Bogue
File,MiniLlapCluster.java,20.0,1.0,18.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,8.0,6.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,226.0,27.0,180.0,71.0,99.0,19.0,0.0,0.0,0.0,119.0,140.0,59.0,0.0,86.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,11",20.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MiniLlapCluster,2.5,20.0,0.0,1
File,MiniSparkOnYARNCluster.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,6.0,14.0,7.0,3.0,21.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,50",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MiniSparkOnYARNCluster,1.0,3.0,0.0,1
File,MiniStruct.java,9.0,0.0,8.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,7.0,42.0,0.0,0.0,0.0,40.0,39.0,6.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,2.0,0.0,39.0,0.0,511.0,71.0,402.0,114.0,218.0,44.0,0.0,0.0,0.0,178.0,277.0,101.0,0.0,193.0,0.0,8.0,0.0,3.0,0.0,0.0,"0,11",97.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MiniStruct,2.342857142857143,82.0,14.0,0
File,MiniZooKeeperCluster.java,18.0,1.0,13.0,4.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,20.0,17.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,456.0,54.0,303.0,82.0,187.0,105.0,0.0,0.0,0.0,173.0,236.0,84.0,0.0,171.0,0.0,11.0,0.0,4.0,0.0,0.0,"0,35",60.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MiniZooKeeperCluster,3.0,60.0,0.0,1
File,MockAnswerTestHelper.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,56.0,4.0,31.0,8.0,16.0,21.0,0.0,0.0,0.0,11.0,18.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,68",6.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockAnswerTestHelper,1.0,3.0,0.0,1
File,MockExecService.java,8.0,0.0,8.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,5.0,26.0,17.0,8.0,18.0,0.0,0.0,0.0,16.0,19.0,13.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,69",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockExecService,1.0,2.0,0.0,1
File,MockFileSystem.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,57.0,0.0,0.0,0.0,57.0,53.0,20.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,0.0,622.0,67.0,517.0,196.0,271.0,39.0,0.0,0.0,0.0,259.0,379.0,169.0,0.0,248.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,08",103.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockFileSystem,2.101449275362319,145.0,19.0,1
File,MockHiveInputSplits.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,4.0,16.0,12.0,3.0,17.0,0.0,0.0,0.0,10.0,13.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,06",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockHiveInputSplits,1.0,2.0,0.0,1
File,MockInputFile.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,13.0,0.0,0.0,0.0,21.0,20.0,8.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0,2.0,0.0,11.0,0.0,131.0,21.0,93.0,51.0,29.0,17.0,0.0,0.0,0.0,46.0,65.0,42.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,18",13.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockInputFile,1.0,5.0,16.0,1
File,MockLoader.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,23.0,0.0,0.0,0.0,23.0,22.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,181.0,34.0,129.0,73.0,27.0,18.0,0.0,0.0,0.0,48.0,78.0,52.0,0.0,27.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,14",27.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockLoader,1.6666666666666667,10.0,17.0,1
File,MockLocalCommandFactory.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,47.0,5.0,24.0,14.0,6.0,18.0,0.0,0.0,0.0,12.0,17.0,12.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,75",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockLocalCommandFactory,1.0,4.0,0.0,0
File,MockPartitionExpressionForMetastore.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,58.0,8.0,30.0,19.0,5.0,20.0,0.0,0.0,0.0,11.0,17.0,12.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,67",5.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockPartitionExpressionForMetastore,1.0,5.0,0.0,0
File,MockRSyncCommandExecutor.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,77.0,6.0,53.0,25.0,23.0,18.0,0.0,0.0,0.0,32.0,42.0,25.0,0.0,21.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,34",8.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockRSyncCommandExecutor,1.6,8.0,0.0,0
File,MockSSHCommandExecutor.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,74.0,5.0,51.0,23.0,22.0,18.0,0.0,0.0,0.0,30.0,40.0,23.0,0.0,20.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,35",8.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockSSHCommandExecutor,1.6,8.0,0.0,0
File,MockServer.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,5.0,15.0,7.0,4.0,21.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,40",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockServer,1.0,3.0,0.0,1
File,MockUriInfo.java,5.0,0.0,4.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,150.0,23.0,91.0,47.0,23.0,37.0,0.0,0.0,0.0,29.0,50.0,28.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,41",20.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MockUriInfo,1.0526315789473684,20.0,0.0,1
File,MonitorCallback.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,7.0,6.0,0.0,16.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,29",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MonitorCallback,0.0,0.0,0.0,0
File,MonotonicClock.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0,9.0,6.0,1.0,13.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,44",1.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MonotonicClock,1.0,1.0,0.0,0
File,MoveTask.java,35.0,2.0,28.0,6.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,20.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,11.0,0.0,8.0,0.0,822.0,65.0,617.0,173.0,403.0,145.0,0.0,0.0,0.0,287.0,414.0,165.0,0.0,306.0,0.0,28.0,0.0,6.0,0.0,0.0,"0,24",124.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MoveTask,6.473684210526316,123.0,1.0,1
File,MoveWork.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,19.0,19.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,157.0,27.0,100.0,47.0,33.0,30.0,0.0,0.0,0.0,49.0,70.0,39.0,0.0,31.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,30",20.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MoveWork,1.0526315789473684,20.0,0.0,1
File,MsSqlDatabaseAccessor.java,7.0,0.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,4.0,15.0,6.0,5.0,22.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,47",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MsSqlDatabaseAccessor,1.5,3.0,0.0,0
File,MsckDesc.java,8.0,0.0,4.0,5.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,152.0,16.0,60.0,27.0,19.0,76.0,0.0,0.0,0.0,31.0,46.0,27.0,0.0,19.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,27",13.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MsckDesc,1.0833333333333333,13.0,0.0,1
File,MultiDelimitSerDe.java,22.0,1.0,20.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,9.0,8.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,308.0,32.0,226.0,92.0,132.0,50.0,0.0,0.0,0.0,127.0,158.0,76.0,0.0,95.0,0.0,16.0,0.0,4.0,0.0,0.0,"0,22",33.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MultiDelimitSerDe,3.6666666666666665,33.0,0.0,1
File,MultiOutputFormat.java,9.0,0.0,7.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,8.0,40.0,0.0,0.0,0.0,40.0,29.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,623.0,60.0,381.0,174.0,191.0,182.0,0.0,0.0,0.0,192.0,280.0,162.0,0.0,166.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,48",66.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MultiOutputFormat,1.7692307692307692,23.0,27.0,1
File,MultiValuedColumnVector.java,18.0,0.0,16.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,154.0,12.0,102.0,26.0,62.0,41.0,0.0,0.0,0.0,57.0,78.0,25.0,0.0,53.0,0.0,12.0,0.0,4.0,0.0,0.0,"0,40",20.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MultiValuedColumnVector,2.8571428571428568,20.0,0.0,1
File,Murmur3.java,27.0,2.0,20.0,6.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,16.0,14.0,0.0,0.0,0.0,14.0,3.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,455.0,47.0,299.0,70.0,252.0,109.0,0.0,0.0,0.0,198.0,227.0,70.0,0.0,158.0,0.0,17.0,0.0,2.0,0.0,0.0,"0,36",53.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Murmur3,3.5454545454545454,39.0,3.0,1
File,MutableRecord.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,8.0,22.0,11.0,7.0,20.0,0.0,0.0,0.0,13.0,17.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,91",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutableRecord,1.0,3.0,0.0,1
File,Mutator.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,11.0,10.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,00",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Mutator,0.0,0.0,0.0,0
File,MutatorClient.java,15.0,0.0,13.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,183.0,17.0,129.0,43.0,72.0,37.0,0.0,0.0,0.0,65.0,90.0,42.0,0.0,55.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,29",24.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorClient,3.0,24.0,0.0,0
File,MutatorClientBuilder.java,9.0,0.0,7.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,135.0,18.0,83.0,36.0,38.0,34.0,0.0,0.0,0.0,49.0,64.0,35.0,0.0,35.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,41",16.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorClientBuilder,1.7777777777777777,16.0,0.0,0
File,MutatorCoordinator.java,13.0,0.0,10.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,9.0,0.0,5.0,0.0,300.0,26.0,202.0,78.0,103.0,72.0,0.0,0.0,0.0,100.0,137.0,63.0,0.0,85.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,36",35.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorCoordinator,2.1875,35.0,0.0,0
File,MutatorCoordinatorBuilder.java,7.0,0.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,121.0,16.0,80.0,42.0,35.0,25.0,0.0,0.0,0.0,50.0,64.0,41.0,0.0,32.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,31",14.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorCoordinatorBuilder,1.5555555555555556,14.0,0.0,0
File,MutatorFactory.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,11.0,10.0,0.0,20.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,82",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorFactory,0.0,0.0,0.0,0
File,MutatorImpl.java,8.0,0.0,6.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,114.0,14.0,69.0,36.0,26.0,31.0,0.0,0.0,0.0,32.0,41.0,27.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,45",8.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MutatorImpl,1.0,8.0,0.0,0
File,MuxDesc.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,14.0,14.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,131.0,22.0,87.0,40.0,38.0,22.0,0.0,0.0,0.0,48.0,66.0,37.0,0.0,35.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,25",16.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MuxDesc,1.1428571428571428,16.0,0.0,1
File,MuxOperator.java,12.0,0.0,10.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,18.0,0.0,0.0,0.0,18.0,17.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,348.0,34.0,223.0,80.0,113.0,91.0,0.0,0.0,0.0,121.0,166.0,70.0,0.0,100.0,0.0,7.0,0.0,3.0,0.0,0.0,"0,41",41.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MuxOperator,2.357142857142857,33.0,4.0,1
File,MyEnum.java,5.0,0.0,3.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,45.0,7.0,25.0,11.0,9.0,13.0,0.0,0.0,0.0,11.0,15.0,9.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,52",5.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyEnum,1.6666666666666667,5.0,0.0,0
File,MyPigStorage.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,6.0,16.0,9.0,4.0,18.0,0.0,0.0,0.0,9.0,12.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,13",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyPigStorage,1.0,2.0,0.0,1
File,MySqlDatabaseAccessor.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,5.0,16.0,6.0,5.0,18.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,13",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MySqlDatabaseAccessor,1.5,3.0,0.0,0
File,MyStruct.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,11.0,10.0,0.0,21.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,91",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyStruct,0.0,0.0,0.0,1
File,MyTestClass.java,20.0,0.0,19.0,1.0,7.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,0.0,0.0,0.0,6.0,3.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,271.0,25.0,223.0,110.0,150.0,24.0,0.0,0.0,0.0,123.0,135.0,61.0,0.0,78.0,0.0,20.0,0.0,3.0,0.0,0.0,"0,11",43.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyTestClass,7.166666666666668,43.0,0.0,1
File,MyTestClassBigger.java,19.0,1.0,16.0,2.0,7.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,137.0,15.0,91.0,57.0,44.0,31.0,0.0,0.0,0.0,78.0,83.0,56.0,0.0,37.0,0.0,19.0,0.0,1.0,0.0,0.0,"0,34",22.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyTestClassBigger,7.333333333333332,22.0,0.0,1
File,MyTestClassSmaller.java,27.0,2.0,25.0,0.0,17.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,10.0,59.0,36.0,24.0,17.0,0.0,0.0,0.0,52.0,54.0,36.0,0.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,"0,29",17.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,MyTestClassSmaller,17.0,17.0,0.0,1
