file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4536,2352,158,9,37,43,390743.98089171975,288588.8150943396,6.837837837837838,1,130,28
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStorageHandler.java,43,8,8,1,6,6,6352125.0,5558109.375,1.5,1,6,2
ql/src/java/org/apache/hadoop/hive/ql/metadata/StorageHandlerInfo.java,38,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/MetaDataFormatter.java,39,11,12,1,7,8,2712290.090909091,5063756.666666667,1.7142857142857142,1,11,1
ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/TextMetaDataFormatter.java,557,214,27,4,12,13,1828029.8846153845,2095347.5862068965,2.4166666666666665,1,22,5
ql/src/java/org/apache/hadoop/hive/ql/exec/Task.java,121,69,13,3,11,16,4237204.25,2918784.8846153845,1.9090909090909092,1,9,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/QueryPlanPostProcessor.java,361,52,9,2,6,6,2556407.375,2556407.375,1.5,1,9,0
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezProcContext.java,15,15,5,2,4,5,13315824.25,11970866.166666666,1.5,1,5,0
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,322,142,23,2,9,18,2579287.6363636362,2495413.6341463416,3.4444444444444446,1,19,4
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,6571,3978,225,16,41,50,272959.34821428574,251380.73464373464,9.707317073170731,1,167,58
ql/src/java/org/apache/hadoop/hive/ql/parse/TaskCompiler.java,627,400,39,2,18,22,1543740.5,1143048.5873015872,3.3333333333333335,1,32,7
ql/src/java/org/apache/hadoop/hive/ql/plan/DDLWork.java,352,131,19,2,9,10,2787210.388888889,3011219.6,2.7777777777777777,1,19,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/DefaultHiveMetaHook.java,1,1,1,1,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/Driver.java,3498,2374,110,3,34,41,560157.8807339449,384700.5226130653,5.588235294117647,1,87,23
ql/src/java/org/apache/hadoop/hive/ql/cache/results/QueryResultsCache.java,1224,207,10,1,3,3,862882.2222222222,862882.2222222222,3.3333333333333335,1,8,2
itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/AbstractExpression.java,44,7,5,1,4,4,9832556.75,7866045.4,1.5,1,4,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/AbstractFilterStringColLikeStringScalar.java,60,86,13,1,6,7,5128270.5,2968495.304347826,3.8333333333333335,1,11,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDateToTimestamp.java,322,33,6,1,4,4,5169600.4,5169600.4,1.5,1,5,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToDecimal.java,108,79,12,1,4,4,4491244.2727272725,3087730.4375,4.25,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToTimestamp.java,28,11,5,1,3,6,10840987.75,6428557.363636363,3.0,1,4,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDoubleToTimestamp.java,93,50,12,1,4,7,4491244.2727272725,3367339.5714285714,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastLongToDate.java,38,46,11,1,4,4,4940368.7,4419633.1875,4.25,1,9,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastLongToTimestamp.java,94,51,12,1,4,7,4491244.2727272725,3367339.5714285714,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastMillisecondsLongToTimestamp.java,95,50,12,1,4,7,4491244.2727272725,3367339.5714285714,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToDate.java,130,104,14,1,6,6,4675562.846153846,2762832.590909091,3.8333333333333335,1,11,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToDecimal.java,112,82,12,1,4,4,4491244.2727272725,3087730.4375,4.25,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToDouble.java,243,47,4,1,2,2,4944331.333333333,4944331.333333333,2.0,1,3,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToIntervalDayTime.java,105,85,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToIntervalYearMonth.java,113,85,12,1,4,4,4491244.2727272725,3087730.4375,4.25,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToLong.java,927,364,8,1,3,3,5117235.857142857,4477581.375,3.0,1,7,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToBoolean.java,68,69,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToDouble.java,94,63,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToLong.java,96,72,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ColAndCol.java,805,809,18,1,4,4,3609121.294117647,1704307.2777777778,9.25,1,14,4
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ColOrCol.java,813,820,18,1,4,4,3609121.294117647,1704307.2777777778,9.25,1,14,4
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DateColSubtractDateColumn.java,42,42,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DateColSubtractDateScalar.java,95,53,12,1,4,6,4491244.2727272725,3535706.55,4.75,1,10,2
