Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName_x,AvgCyclomatic_y,SumDeclMethod,Bogue,file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged,BaseFileName_y,Priority
File,AbstractParquetMapInspector.java,10.0,1.0,9.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,173.0,26.0,134.0,48.0,68.0,13.0,0.0,0.0,0.0,57.0,90.0,37.0,0.0,58.0,0.0,10.0,0.0,2.0,0.0,0.0,"0,10",33.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractParquetMapInspector,2.5384615384615383,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/serde/AbstractParquetMapInspector.java,63.0,77.0,10.0,0.0,6.0,6.0,1641874.2222222222,1641874.2222222222,1.6666666666666667,1.0,2.0,8.0,AbstractParquetMapInspector.java,0
File,AbstractPrimitiveJavaObjectInspector.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,49.0,6.0,23.0,12.0,5.0,20.0,0.0,0.0,0.0,7.0,13.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,87",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractPrimitiveJavaObjectInspector,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractPrimitiveLazyObjectInspector.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,48.0,6.0,22.0,13.0,4.0,20.0,0.0,0.0,0.0,9.0,14.0,10.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,"0,91",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractPrimitiveLazyObjectInspector,1.25,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractPrimitiveObjectInspector.java,7.0,0.0,4.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,107.0,13.0,46.0,25.0,10.0,48.0,0.0,0.0,0.0,15.0,26.0,16.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,04",10.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractPrimitiveObjectInspector,1.0,0.0,0.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/AbstractPrimitiveObjectInspector.java,5.0,0.0,5.0,0.0,4.0,4.0,955542.25,955542.25,1.25,1.0,1.0,4.0,AbstractPrimitiveObjectInspector.java,0
File,AbstractPrimitiveWritableObjectInspector.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,6.0,20.0,11.0,4.0,20.0,0.0,0.0,0.0,6.0,11.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,00",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractPrimitiveWritableObjectInspector,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractRecordWriter.java,13.0,0.0,12.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,18.0,17.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,5.0,6.0,6.0,0.0,273.0,31.0,200.0,82.0,101.0,43.0,0.0,0.0,0.0,110.0,142.0,77.0,0.0,77.0,0.0,8.0,0.0,2.0,0.0,0.0,"0,21",34.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractRecordWriter,1.8888888888888888,0.0,0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/AbstractRecordWriter.java,264.0,69.0,19.0,0.0,10.0,10.0,1284660.2222222222,1284660.2222222222,1.9,1.0,9.0,10.0,AbstractRecordWriter.java,0
File,AbstractRowContainer.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,59.0,10.0,14.0,12.0,0.0,35.0,0.0,0.0,0.0,10.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,50",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractRowContainer,0.0,2.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/AbstractRowContainer.java,33.0,0.0,3.0,0.0,3.0,3.0,56295.0,56295.0,1.0,1.0,0.0,3.0,AbstractRowContainer.java,0
File,AbstractSMBJoinProc.java,41.0,4.0,27.0,10.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,537.0,61.0,335.0,134.0,201.0,141.0,0.0,0.0,0.0,175.0,227.0,109.0,0.0,163.0,0.0,12.0,0.0,3.0,0.0,0.0,"0,42",49.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSMBJoinProc,4.083333333333333,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/AbstractSMBJoinProc.java,62.0,78.0,6.0,0.0,5.0,5.0,6225584.4,6225584.4,1.2,1.0,2.0,4.0,AbstractSMBJoinProc.java,3
File,AbstractSSHCommand.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,70.0,4.0,48.0,22.0,15.0,18.0,0.0,0.0,0.0,23.0,35.0,21.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,38",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSSHCommand,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractSSHResult.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0,2.0,42.0,22.0,12.0,18.0,0.0,0.0,0.0,19.0,27.0,15.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,43",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSSHResult,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractSemanticAnalyzerHook.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,6.0,14.0,10.0,1.0,17.0,0.0,0.0,0.0,5.0,8.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,21",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSemanticAnalyzerHook,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractSerDe.java,11.0,0.0,4.0,8.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,127.0,15.0,30.0,22.0,4.0,83.0,0.0,0.0,0.0,17.0,21.0,18.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,"2,77",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSerDe,0.4444444444444444,0.0,0.0,serde/src/java/org/apache/hadoop/hive/serde2/AbstractSerDe.java,26.0,3.0,3.0,0.0,1.0,1.0,16718376.0,16718376.0,3.0,3.0,3.0,0.0,AbstractSerDe.java,0
File,AbstractSerializer.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,65.0,8.0,12.0,11.0,0.0,45.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,75",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractSerializer,0.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractService.java,9.0,0.0,5.0,4.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,184.0,22.0,76.0,35.0,29.0,86.0,0.0,0.0,0.0,34.0,50.0,26.0,0.0,26.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,13",14.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractService,1.1666666666666667,0.0,0.0,service/src/java/org/apache/hive/service/AbstractService.java,6.0,6.0,2.0,0.0,2.0,2.0,162071.0,162071.0,1.0,1.0,1.0,1.0,AbstractService.java,0
File,AbstractStorageFormatDescriptor.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,4.0,7.0,4.0,1.0,17.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,43",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractStorageFormatDescriptor,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractTestAuthorizationApiAuthorizer.java,9.0,0.0,8.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,20.0,0.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,211.0,23.0,153.0,63.0,76.0,36.0,0.0,0.0,0.0,69.0,95.0,54.0,0.0,52.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,24",24.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractTestAuthorizationApiAuthorizer,1.3636363636363635,1.0,0.0,,,,,,,,,,,,,,,0
File,AbstractTestGenericUDFOPNumeric.java,12.0,1.0,9.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,6.0,30.0,22.0,11.0,20.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,67",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractTestGenericUDFOPNumeric,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractTestParquetDirect.java,7.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,13.0,0.0,0.0,0.0,14.0,7.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,173.0,27.0,128.0,75.0,50.0,19.0,0.0,0.0,0.0,76.0,95.0,65.0,0.0,42.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,15",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractTestParquetDirect,1.3333333333333333,5.0,0.0,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/AbstractTestParquetDirect.java,314.0,66.0,14.0,0.0,9.0,9.0,1314210.8461538462,1314210.8461538462,1.5555555555555556,1.0,4.0,10.0,AbstractTestParquetDirect.java,0
File,AbstractTestPhase.java,10.0,0.0,9.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,0.0,0.0,0.0,6.0,3.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,139.0,12.0,108.0,60.0,55.0,19.0,0.0,0.0,0.0,81.0,89.0,59.0,0.0,33.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,18",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractTestPhase,1.1666666666666667,0.0,0.0,,,,,,,,,,,,,,,0
File,AbstractVectorDesc.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,3.0,7.0,4.0,1.0,17.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,43",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AbstractVectorDesc,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AccumuloCompositeRowId.java,13.0,3.0,7.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,95.0,15.0,32.0,20.0,12.0,48.0,0.0,0.0,0.0,23.0,28.0,20.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,50",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloCompositeRowId,1.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,0
File,AccumuloConnectionParameters.java,9.0,1.0,7.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,17.0,0.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,230.0,39.0,142.0,56.0,78.0,49.0,0.0,0.0,0.0,75.0,105.0,56.0,0.0,61.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,35",29.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloConnectionParameters,1.7058823529411764,0.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloConnectionParameters.java,535.0,20.0,5.0,0.0,5.0,5.0,929823.0,929823.0,1.0,1.0,2.0,3.0,AccumuloConnectionParameters.java,0
File,AccumuloHiveConstants.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,14.0,13.0,10.0,21.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,50",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloHiveConstants,0.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AccumuloHiveRow.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,247.0,36.0,185.0,63.0,97.0,26.0,0.0,0.0,0.0,93.0,143.0,62.0,0.0,93.0,0.0,10.0,0.0,3.0,0.0,0.0,"0,14",44.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloHiveRow,2.0,7.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloHiveRow.java,17.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,AccumuloHiveRow.java,0
File,AccumuloPredicateHandler.java,19.0,2.0,13.0,5.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,426.0,50.0,277.0,128.0,161.0,99.0,0.0,0.0,0.0,168.0,213.0,118.0,0.0,132.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,36",46.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloPredicateHandler,2.875,0.0,1.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloPredicateHandler.java,25.0,6.0,4.0,0.0,4.0,4.0,11111018.666666666,11111018.666666666,1.0,1.0,3.0,1.0,AccumuloPredicateHandler.java,3
File,AccumuloQTestUtil.java,6.0,1.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,4.0,13.0,7.0,3.0,21.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,62",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloQTestUtil,1.0,0.0,0.0,itests/util/src/main/java/org/apache/hadoop/hive/accumulo/AccumuloQTestUtil.java,3.0,3.0,3.0,1.0,3.0,3.0,13729677.5,13729677.5,1.0,1.0,3.0,0.0,AccumuloQTestUtil.java,0
File,AccumuloRangeGenerator.java,29.0,3.0,22.0,6.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,338.0,36.0,237.0,75.0,140.0,75.0,0.0,0.0,0.0,119.0,179.0,75.0,0.0,113.0,0.0,14.0,0.0,6.0,0.0,0.0,"0,32",54.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloRangeGenerator,6.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AccumuloRowIdFactory.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,8.0,19.0,18.0,0.0,40.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,11",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloRowIdFactory,0.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AccumuloRowSerializer.java,28.0,3.0,19.0,6.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,381.0,45.0,247.0,92.0,152.0,89.0,0.0,0.0,0.0,141.0,180.0,85.0,0.0,120.0,0.0,15.0,0.0,4.0,0.0,0.0,"0,36",39.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloRowSerializer,3.5454545454545454,0.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowSerializer.java,14.0,15.0,5.0,0.0,4.0,4.0,8223715.5,8223715.5,1.25,1.0,3.0,2.0,AccumuloRowSerializer.java,0
File,AccumuloSerDe.java,8.0,1.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,157.0,26.0,108.0,53.0,48.0,23.0,0.0,0.0,0.0,58.0,75.0,49.0,0.0,35.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,21",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloSerDe,1.4545454545454546,0.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDe.java,23.0,6.0,3.0,0.0,3.0,3.0,6095796.0,6095796.0,1.0,1.0,3.0,0.0,AccumuloSerDe.java,0
File,AccumuloSerDeParameters.java,9.0,1.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,23.0,0.0,0.0,0.0,23.0,21.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,292.0,54.0,185.0,82.0,93.0,53.0,0.0,0.0,0.0,102.0,141.0,79.0,0.0,81.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,29",38.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloSerDeParameters,1.6521739130434785,0.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDeParameters.java,23.0,20.0,6.0,0.0,6.0,6.0,4344450.6,4344450.6,1.0,1.0,3.0,3.0,AccumuloSerDeParameters.java,0
File,AccumuloStorageHandler.java,15.0,1.0,12.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,21.0,21.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,408.0,54.0,305.0,125.0,154.0,49.0,0.0,0.0,0.0,142.0,196.0,100.0,0.0,121.0,0.0,9.0,0.0,4.0,0.0,0.0,"0,16",57.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloStorageHandler,2.7142857142857144,0.0,0.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/AccumuloStorageHandler.java,267.0,0.0,6.0,0.0,5.0,5.0,4265871.0,4265871.0,1.2,1.0,3.0,3.0,AccumuloStorageHandler.java,0
File,AccumuloTestSetup.java,19.0,2.0,16.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,127.0,18.0,89.0,47.0,52.0,20.0,0.0,0.0,0.0,68.0,78.0,46.0,0.0,38.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,22",8.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AccumuloTestSetup,2.0,0.0,0.0,,,,,,,,,,,,,,,0
File,AcidCompactionHistoryService.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,83.0,7.0,56.0,35.0,14.0,20.0,0.0,0.0,0.0,31.0,40.0,30.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,36",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AcidCompactionHistoryService,1.0,2.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/AcidCompactionHistoryService.java,83.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,AcidCompactionHistoryService.java,0
File,AcidHouseKeeperService.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,74.0,6.0,47.0,26.0,14.0,21.0,0.0,0.0,0.0,22.0,31.0,21.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,45",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,AcidHouseKeeperService,1.0,2.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/AcidHouseKeeperService.java,449.0,62.0,9.0,0.0,5.0,5.0,1721371.125,1721371.125,1.8,1.0,7.0,2.0,AcidHouseKeeperService.java,0
